id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,212.56149449586238,1008.7931097459538,201.07651374844363,644.8636935666771,1230.0001700694113,340.66134065634265,619.5020509904458,741.9501057046723,1532.3298768097807,585.9950019853814,1651.6768727836582,750.7204948770814,704.6754843291063,1906.2634838224944,1575.6585890955664,1850.6034944195974,1753.6070985790702,1753.54330442611,1478.4824426644743,1731.4837814689813,3006.977351766486,2010.6774304660382,2327.8720534045847,2851.1240231076413,2489.937476856179,2637.3982962758955,3041.6051196141057,2784.142239158286,3045.1850697459654
1,212.73074017542288,0.0,802.8574671967468,39.55714561042779,456.6540536685699,1043.6076221170233,133.21744172198225,422.4122952266588,536.0144631497539,1345.9373541857594,380.0580064652032,1445.7412302199964,544.7848522710518,498.73848880948856,1700.3278412425057,1389.277733687378,1644.667851864496,1567.2262431795825,1567.162450130842,1686.970159521903,1939.971498319924,2801.041709156612,2219.1651473015545,2536.359770228046,3059.611752811822,2303.5566225325056,2451.0174419526656,2855.224265441111,2597.7613848673436,2858.8042154367818
2,1009.2459068754389,802.9844667190556,0.0,821.7797551580084,653.4966454607837,1336.4624540767225,670.2697379052449,538.1139231105789,275.003911117492,1638.794141676924,527.3199364203215,650.320034454428,406.98349820355367,645.2790084429597,904.9066503256906,1682.4751564769263,1388.4814981497818,1860.4236659686767,1860.3598839745719,1624.1775642099665,1583.9997492057516,2544.855355535672,2244.632777443791,2561.931606339785,3189.582360969174,2596.7540559767167,2744.2148753968413,3148.421701766593,2890.9588183238757,3152.0016489529585
3,201.30792276882627,39.77671301355243,821.7876535669136,0.0,484.44160237888616,1071.3633987914175,152.1476280934116,441.3424815973751,554.9446495210927,1373.6931295342322,398.9881928367503,1464.6714165890746,563.7150386401426,517.6686751814929,1719.2580276137485,1417.0328994867862,1663.5980382396738,1594.9814089702131,1594.9176157700872,1677.4689810278544,1930.470319856094,2819.971895582497,2209.6639688261366,2526.8585917881264,3050.11057393833,2331.3117881114945,2478.772607577615,2882.9794311500677,2625.5165504558827,2886.559381031976
4,644.7821559829597,456.6952906222164,653.5011621204319,484.24405204117716,0.0,762.8504778974155,337.39109221157787,118.61404992535378,386.6581179759247,1065.1821654836704,267.54280774985784,1296.3849251503411,391.9052891568954,386.22329050544727,1550.9715361689332,1108.863180295123,1495.3114884181127,1286.8116897769733,1286.7479078307047,2106.948083880341,2230.0646252906645,2651.68534580399,2639.1430717026515,2956.337694654035,3477.454182783868,2023.1420797882517,2170.6028992221095,2574.8097254425707,2317.346842135803,2578.389672752617
5,1230.1774332204725,1043.6658782441036,1336.6459136455494,1071.2215096742561,763.2797342244031,0.0,985.6703356271669,806.0978519794578,1069.8028751305037,314.1814135778599,948.9159883562952,1979.5296766908,1076.479714189928,1067.5964709885031,2234.116287773697,360.7250563922639,2178.456248004085,533.292288448681,540.7447731734907,2524.8635374391965,2777.864876296769,3334.8301054655376,3057.058535112487,3374.2531581123276,3825.6043017833485,1277.1389450197032,1424.5997644711038,1828.8065911536323,1571.3437073327968,1832.3865379170538
6,340.70334360349415,133.0880767670806,670.0479910762728,151.88336520883064,337.40897059081567,985.6272351595144,0.0,289.6027063525807,403.2049870342264,1287.9581014384294,247.2485303380615,1312.9317541070227,411.97537615390615,365.92901268278644,1567.5183651091618,1331.5842869855378,1511.8583757199938,1509.5327964801884,1509.469014057665,1816.280265914958,2069.281604768772,2668.2322330566553,2348.4752537078716,2665.669876666156,3188.921858727428,2245.8631860154205,2393.3240054613907,2797.53083157063,2540.067948312578,2801.110778881773
7,619.4811850489658,422.01292315142535,538.0932744624356,440.8082115937017,118.56596889207054,805.7947222324215,289.29624565928754,0.0,271.25024231046626,1108.126409817861,178.54825572961013,1180.977037495704,276.4881365193859,297.22874014717144,1435.5636485024859,1151.8074246320919,1379.9036181265499,1329.7559341106974,1329.6921521589766,2092.7269908465382,2114.65673758872,2536.277475481728,2624.9219786268764,2942.1166015900185,3464.191190031616,2066.0863241149164,2213.5471435553904,2617.7539698143037,2360.291086452967,2621.3339170206486
8,742.2614072762265,535.9999671223912,275.23119596600776,554.7952555660651,386.5114881726773,1069.4776018559996,403.2852383104221,271.1287325550403,0.0,1371.8092894450504,260.33543682102214,918.114958990517,134.5861436416489,378.29450884310324,1172.701570000877,1415.4903042619978,1113.5163692527015,1593.4388137522683,1593.3750318223038,1891.9724739627754,1851.7946591012014,2269.8902265511633,2512.427687214628,2829.726516165168,3457.3772708742936,2329.769203795672,2477.230023262136,2881.4368494186047,2623.973966109787,2885.0167966701392
9,1532.363039861109,1345.8514426843342,1638.8289216402377,1373.407076789915,1065.4627422325277,314.1450603835851,1287.8541213039941,1108.2808599953178,1371.9858831375705,0.0,1251.0989963712323,2281.71268468154,1378.6627221995948,1369.7794790025657,2536.2992957293786,638.2757147349853,2480.6392560004265,810.8032152641083,830.6217849789529,2827.053385200003,3080.0547240804162,3637.013113481487,3359.2483828895606,3676.4430058843623,4127.799491708622,1567.0260286753567,1714.4868475490427,2119.131760790012,1861.2307909950978,2122.2736215575287
10,586.4517748345735,380.20376659825774,527.150918462444,398.99905504017676,267.423020694229,948.7179638495514,247.489036362871,178.5017753638713,260.30791441959684,1251.0496514373322,0.0,1170.0346814859536,269.0782638366728,118.90587612428075,1424.6212925086556,1294.730666239083,1368.9613031105287,1472.6791757269245,1472.61539377688,2060.682027754684,2103.7143816127727,2525.3351604840177,2592.877015565727,2910.0716385677106,3433.3236185002347,2209.0095657470774,2356.4703851668037,2760.6772114597325,2503.2143280661217,2764.2571586459953
11,1652.322725016513,1446.0612848443088,650.2604588632,1464.8565732832258,1296.57346357997,1979.539272234117,1313.346556021771,1181.1907412260473,918.0807292321426,2281.8709598442033,1170.3967545333117,0.0,1050.0603163170595,1288.3558265608915,297.4941496081095,2325.5519746465666,2031.5583163041945,2503.500484155516,2503.4367022161396,1059.8243703895075,995.6100605177564,3187.9321736952393,1662.8142590063514,1980.1132164930932,2619.7052839676803,3239.8308742630893,3387.2916937848677,3791.4985200101364,3534.0356366429965,3795.078467219782
12,750.8745067101498,544.6130665163969,406.85580041557,563.4083549568178,391.80682358547324,1076.2460455766195,411.89833770264835,276.51875390386175,134.71644103783714,1378.577733162442,268.9485162256526,1049.7395634410138,0.0,386.90758823879,1304.3261744496372,1422.2587479713525,1238.405884014066,1600.2072574611166,1600.1434755342455,2023.5970784177032,1983.4192635728639,2394.7797413015646,2644.0522916631876,2961.3511206467874,3589.0018752519704,2336.5376475372996,2483.9984670150498,2888.2052931276985,2630.7424098604974,2891.7852404230275
13,705.2765618200791,499.02855358138265,645.1105378031748,517.8238420230363,386.24780777027627,1067.5427508990326,366.31382334590626,297.3265632943384,378.26753376180267,1369.8744384949166,119.06431276124823,1287.994300826181,387.0378831326749,0.0,1542.5809118545571,1413.5554532875003,1486.920922462442,1591.503962775053,1591.440180829089,2179.506814756978,2221.6740009301498,2643.294779793239,2711.701802568114,3028.8964255329133,3552.1484055602987,2327.8343527976544,2475.2951722445423,2879.501998459294,2622.039115132103,2883.0819457419734
14,1907.0891445275645,1700.8277043558103,905.0268844725587,1719.622992805458,1551.3398830939143,2234.3056917477143,1568.1129755376667,1435.9571607402536,1172.8471487435027,2536.6373793406656,1425.1631740467487,298.056100428462,1304.8267358335127,1543.1222460747342,0.0,2580.318394160407,2286.3247358344956,2758.2669036522097,2758.203121641713,870.2641694843218,781.7196967527457,3442.6985932670946,1449.7884694032202,1767.0874296909562,2411.8439814304998,3494.5972936829157,3642.058113179666,4046.264939622548,3788.802056085175,4049.8448867278275
15,1576.2017002601685,1389.7003815906803,1682.8981267692368,1417.2553643598253,1109.531947321253,360.72474731309535,1331.9051408375906,1152.3500650765375,1416.05508824183,638.31306011501,1295.1682014553742,2325.781889830528,1422.7319272978418,1413.8486840888374,2580.368500888567,0.0,2524.7084611165856,178.36301130864345,195.8394728170427,2848.856848793682,3101.858185141234,3681.0823185725626,3381.107612635274,3698.3018815322202,4128.653248340745,932.2503792580953,1079.711171645156,1484.5999427046056,1226.455141561651,1487.4979721259112
16,1851.1581405313675,1644.8967003754976,1388.6711944613276,1663.6919888157834,1495.408136144602,2178.3742879534916,1512.1819715493446,1380.0253763638716,1113.4400156223967,2480.7059755749697,1369.2321700473838,2031.5549575074413,1238.4738618218776,1487.1912420810793,2286.141568549506,2524.3869903954915,0.0,2702.3354998851664,2702.271717939303,3005.4124725598863,2965.2346577178887,1157.3044834897028,3625.867685935535,3943.166514946946,4570.817269710832,3438.6658900003818,3586.126709497713,3990.3335358187283,3732.8706524137606,3993.9134831081456
17,1754.357381062931,1567.856062392197,1861.0538075773939,1595.4110451667489,1287.6876281107823,533.4603323936665,1510.0608216381534,1330.505745871211,1594.2107690430068,811.0016783816696,1473.3238822459236,2503.9375706700603,1600.8876080938737,1592.004364879717,2758.5241817035167,178.7061723322765,2702.8641420187037,0.0,122.69504204468188,3027.0125297502254,3280.0138660385765,3859.2379994604457,3559.263293566061,3876.4575624318118,4305.062783234327,791.8133265562756,941.2914587754268,1359.9776513950821,1086.0180888656137,1347.0609194231265
18,1754.1223218100392,1567.6209895751454,1860.8185832609051,1595.1759732123478,1287.452403817965,540.8638105108279,1509.8255984216585,1330.2705215786664,1593.9755447482842,830.638719283061,1473.0886579689954,2503.702346322108,1600.6523837932582,1591.7691406040062,2758.288957397448,195.55735857613814,2702.6289176697255,122.45028905092802,0.0,3017.65596530049,3270.6573016745438,3859.002775091921,3549.9049676378445,3867.099256355172,4283.354472912205,736.6756043894486,884.1364236436651,1291.3247770210148,1030.8803666928807,1291.9231972502737
19,1479.3169936412721,1687.660808417381,1624.2511346423769,1678.0767903532417,2107.8081375796546,2524.783610775054,1816.9035752986774,2093.6874139264646,1892.0713902028442,2826.9325297646446,2061.091638235746,1060.2880763670155,2024.0509772950873,2179.7721205917496,870.3871714158033,2849.090366696376,3005.5489773351815,3027.0388762732564,3018.026554327227,0.0,357.11825290145686,4161.9228348838915,746.789303173023,1063.9641106608497,1628.487973953639,3748.8210590707217,3896.2818834741315,4249.19586019793,4043.025821486623,4304.068652263715
20,1732.6744680002573,1941.018282784132,1583.993808124179,1931.434264722671,2230.3067981556947,2778.1410851197534,2070.261049677707,2114.9240757975467,1851.8140637639726,3080.290004131914,2104.1300890920465,996.3145426487416,1983.793650843167,2222.0891610978892,782.1725147742522,3102.4478411412997,2965.291650888688,3280.396350623486,3271.3840287595867,357.18373364788397,0.0,4121.665508313287,754.6279365690922,1071.9268989209656,1718.5310227339296,4002.1785334795736,4149.639357964999,4502.553334713838,4296.383295988656,4557.426126391921
21,3007.754241195974,2801.4928010533704,2545.267295104777,2820.288089494257,2652.0042367575047,3334.9703887585733,2668.778072193831,2536.6214769872395,2270.0361162360164,3637.3020764146836,2525.8282706867353,3188.1510581935704,2395.069962433547,2643.787342718361,3442.7376693943506,3680.983091235396,1157.6469408999267,3858.9316008467245,3858.867819065513,4162.008573358809,4121.830758546405,0.0,4782.463786870649,5099.762615757787,5727.4133705525555,4595.261991193507,4742.7228106724615,5146.929636734812,4889.466753495286,5150.50958411877
22,2011.5398054562093,2219.8836201905756,2244.99280294009,2210.299602144817,2640.0309493781965,3057.006432039306,2349.1263870814946,2625.91022573053,2512.813058520027,3359.155351021835,2593.3144499793293,1663.5798992567381,2644.7926456500168,2711.994932348608,1450.4402828209484,3381.3101924735956,3626.2906456990927,3559.258701962391,3550.2414916024086,747.0076238015477,754.7643263199716,4782.664503231541,0.0,354.39946110874445,1174.9939365327673,4281.028015250438,4428.488839628556,4781.321786551602,4575.232777698663,4836.27560821451
23,2328.427917907199,2536.7717327391147,2561.82565735549,2527.1877146701363,2956.919061929059,3373.894544549299,2666.0144996363147,2942.7983382948064,2829.645912933464,3676.0434634646786,2910.202562600027,1980.4128873906204,2961.6254999953435,3028.883044950754,1767.2732726321922,3698.198366828029,3943.1235001631017,3876.1468764349315,3867.129769154738,1063.8428922061148,1071.5973182677985,5099.49735779196,354.3457607163283,0.0,1474.7015623272962,4597.916468901692,4745.377293441426,5098.213458595481,4892.121231353955,5153.164062013654
24,2850.9580477691175,3059.301296979923,3189.037729411791,3049.717423974008,3477.096069088594,3825.04272578834,3188.5440918056597,3464.3542348902206,3456.8579850162705,4127.202135432745,3432.6951935566303,2619.6260071622173,3588.83757213858,3551.3756759494127,2411.6462724436333,4127.945452250271,4570.335572324448,4304.436569064794,4283.068636351283,1628.3270142894519,1718.0146475510091,5726.709430168748,1173.6645067509387,1473.5997625180016,0.0,4994.139456842472,5141.67318136109,5436.155726012626,5288.344219317322,5549.3870498148735
25,2490.583517356792,2304.082185117141,2597.2797788295356,2331.6371687785727,2023.913599381501,1277.3250060220719,2246.286793964315,2066.731717146029,2330.436740301142,1567.1022755389529,2209.5498535322854,3240.1635420199777,2337.1135793762373,2328.2303361575123,3494.7501530052823,932.0256998119635,3439.0901132331182,792.3024979890355,736.6606648644351,3748.55743146247,4001.558768179426,4595.46397084436,4280.803393246297,4597.997718609811,4994.659265389992,0.0,247.78987800980906,735.5186434062742,303.67905872413127,572.927619955007
26,2637.9447028626296,2451.443370582396,2744.6409642554404,2478.998354224838,2171.2747847891005,1424.6861914950066,2393.6479794362126,2214.0929025455657,2477.797925707266,1714.463460989884,2356.911038949113,3387.524727408382,2484.474764789949,2475.591521578195,3642.1113384414834,1079.3870070251592,3586.4512987176963,941.4374504504126,884.0218501985304,3895.9186397953567,4148.919976263747,4742.825156211041,4428.164601624515,4745.35892702245,5141.92143749643,247.74887540018776,0.0,588.54825150913,504.23970946291047,693.41521768714
27,3042.2265417960743,2855.7250840533225,3148.9211430997248,2883.2800758020885,2575.554963615246,1828.966201568334,2797.928180757869,2618.373081378204,2882.0781045503645,2119.1113804333913,2761.191217750779,3791.8049062389205,2888.7549436010645,2879.8717003948495,4046.391517551675,1484.4750769309858,3990.7314777071942,1359.85638328146,1291.3109492946253,4248.874614017054,4501.8759520197,5147.105335580469,4781.0476737686895,5098.244088739623,5436.640503240832,735.470514221109,588.0339683474552,0.0,1021.6539797137702,1227.2712837647314
28,2784.7573888171314,2598.2560565810363,2891.4536502908045,2625.811040226387,2318.087470781913,1571.4988774585977,2540.4606654228814,2360.9055885588787,2624.610611746193,1861.2761469747466,2503.7237249415302,3534.337413497012,2631.2874508093682,2622.404207584461,3788.9240245585606,1226.19957122084,3733.2639848918066,1086.476369397269,1030.834536273472,4042.7313029786,4295.732639521568,4889.637842324158,4574.9772644118,4892.171589952977,5288.833136567212,303.8911404024633,504.3212030228268,1021.828666698091,0.0,341.8857255929193
29,3045.8643297991357,2859.3629975138733,3152.5605912565334,2886.9179811822573,2579.1944117552466,1832.6058183930602,2801.5676064116046,2622.0125295174844,2885.7175526924075,2122.383087921884,2764.830665947095,3795.444354433447,2892.394391740559,2883.5111485868993,4050.0309655915366,1487.3065121569568,3994.370925888049,1347.5833103294824,1291.9414772075588,4303.838244114718,4556.839580760232,5150.744783666461,4836.08420567548,5153.278531106948,5549.940078214326,573.3382790981519,693.5271204696551,1227.7037264241198,341.46597397749525,0.0
